Screenshot,image,Film,Scene #,Timestamp,Seconds,,,,
TWBB-10501,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10501/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),11,0.045150463,3901,,,,
TWBB-10511,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10511/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),11,0.045266204,3911,,,,
TWBB-10519,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10519/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),11,0.045358796,3919,,,,
TWBB-10530,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10530/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),11,0.045486111,3930,,,,
TWBB-10547,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10547/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),11,0.04568287,3947,,,,
TWBB-10555,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10555/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),11,0.045775463,3955,,,,
TWBB-10611,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10611/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),11,0.045960648,3971,,,,
TWBB-10657,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10657/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),11,0.046493056,4017,,,,
TWBB-10707,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10707/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),11,0.046608796,4027,,,,
TWBB-10714,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10714/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),11,0.046689815,4034,,,,
TWBB-10722,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10722/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),11,0.046782407,4042,,,,
TWBB-10749,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10749/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),11,0.047094907,4069,,,,
TWBB-10803,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10803/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),11,0.047256944,4083,,,,
TWBB-10810,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10810/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.047337963,4090,,,,
TWBB-10839,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10839/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.047673611,4119,,,,
TWBB-10901,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10901/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.047928241,4141,,,,
TWBB-10916,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10916/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.048101852,4156,,,,
TWBB-10925,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10925/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.048206019,4165,,,,
TWBB-10926,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10926/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.048217593,4166,,,,
TWBB-10939,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10939/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.048368056,4179,,,,
TWBB-10943,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-10943/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.048414352,4183,,,,
TWBB-11002,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11002/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.048634259,4202,,,,
TWBB-11005,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11005/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.048668981,4205,,,,
TWBB-11014,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11014/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.048773148,4214,,,,
TWBB-11026,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11026/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.048912037,4226,,,,
TWBB-11032,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11032/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.048981481,4232,,,,
TWBB-11036,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11036/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.049027778,4236,,,,
TWBB-11119,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11119/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.049525463,4279,,,,
TWBB-11210,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11210/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.050115741,4330,,,,
TWBB-11224,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11224/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.050277778,4344,,,,
TWBB-11243,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11243/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.050497685,4363,,,,
TWBB-11254,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11254/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.050625,4374,,,,
TWBB-11304,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11304/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.050740741,4384,,,,
TWBB-11307,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11307/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.050775463,4387,,,,
TWBB-11319,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11319/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.050914352,4399,,,,
TWBB-11322,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11322/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.050949074,4402,,,,
TWBB-11326,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11326/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.05099537,4406,,,,
TWBB-11335,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11335/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.051099537,4415,,,,
TWBB-11351,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11351/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.051284722,4431,,,,
TWBB-11405,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11405/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.051446759,4445,,,,
TWBB-11439,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11439/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.051840278,4479,,,,
TWBB-11447,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11447/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.05193287,4487,,,,
TWBB-11450,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11450/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.051967593,4490,,,,
TWBB-11456,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11456/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.052037037,4496,,,,
TWBB-11500,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11500/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.052083333,4500,,,,
TWBB-11518,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11518/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.052291667,4518,,,,
TWBB-11530,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11530/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.052430556,4530,,,,
TWBB-11554,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11554/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.052708333,4554,,,,
TWBB-11615,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11615/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),12,0.052951389,4575,,,,
TWBB-11638,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11638/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.053217593,4598,,,,
TWBB-11643,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11643/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.053275463,4603,,,,
TWBB-11706,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11706/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.053541667,4626,,,,
TWBB-11745,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11745/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.053993056,4665,,,,
TWBB-11816,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11816/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.054351852,4696,,,,
TWBB-11938,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11938/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.055300926,4778,,,,
TWBB-11947,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11947/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.055405093,4787,,,,
TWBB-11952,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-11952/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.055462963,4792,,,,
TWBB-12018,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12018/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.055763889,4818,,,,
TWBB-12027,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12027/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.055868056,4827,,,,
TWBB-12101,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12101/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.056261574,4861,,,,
TWBB-12107,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12107/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.056331019,4867,,,,
TWBB-12131,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12131/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.056608796,4891,,,,
TWBB-12143,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12143/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.056747685,4903,,,,
TWBB-12220,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12220/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.057175926,4940,,,,
TWBB-12250,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12250/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.057523148,4970,,,,
TWBB-12351,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12351/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.058229167,5031,,,,
TWBB-12358,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12358/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.058310185,5038,,,,
TWBB-12405,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12405/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.058391204,5045,,,,
TWBB-12412,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12412/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.058472222,5052,,,,
TWBB-12420,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12420/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.058564815,5060,,,,
TWBB-12426,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12426/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.058634259,5066,,,,
TWBB-12435,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12435/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.058738426,5075,,,,
TWBB-12442,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12442/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.058819444,5082,,,,
TWBB-12508,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12508/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.05912037,5108,,,,
TWBB-12631,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12631/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.060081019,5191,,,,
TWBB-12642,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12642/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.060208333,5202,,,,
TWBB-12736,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12736/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.060833333,5256,,,,
TWBB-12745,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12745/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.0609375,5265,,,,
TWBB-12752,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12752/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.061018519,5272,,,,
TWBB-12801,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12801/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.061122685,5281,,,,
TWBB-12804,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12804/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.061157407,5284,,,,
TWBB-12820,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12820/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.061342593,5300,,,,
TWBB-12840,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12840/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.061574074,5320,,,,
TWBB-12905,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12905/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.061863426,5345,,,,
TWBB-12921,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-12921/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.062048611,5361,,,,
TWBB-13011,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13011/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.062627315,5411,,,,
TWBB-13016,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13016/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.062685185,5416,,,,
TWBB-13024,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13024/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.062777778,5424,,,,
TWBB-13046,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13046/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.063032407,5446,,,,
TWBB-13054,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13054/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.063125,5454,,,,
TWBB-13103,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13103/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),13,0.063229167,5463,,,,
TWBB-13109,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13109/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.063298611,5469,,,,
TWBB-13127,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13127/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.063506944,5487,,,,
TWBB-13133,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13133/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.063576389,5493,,,,
TWBB-13138,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13138/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.063634259,5498,,,,
TWBB-13143,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13143/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.06369213,5503,,,,
TWBB-13202,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13202/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.063912037,5522,,,,
TWBB-13413,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13413/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.065428241,5653,,,,
TWBB-13417,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13417/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.065474537,5657,,,,
TWBB-13428,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13428/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.065601852,5668,,,,
TWBB-13432,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13432/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.065648148,5672,,,,
TWBB-13503,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13503/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.066006944,5703,,,,
TWBB-13540,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13540/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.066435185,5740,,,,
TWBB-13606,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13606/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.066736111,5766,,,,
TWBB-13617,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13617/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.066863426,5777,,,,
TWBB-13626,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13626/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.066967593,5786,,,,
TWBB-13636,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13636/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.067083333,5796,,,,
TWBB-13647,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13647/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.067210648,5807,,,,
TWBB-13658,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13658/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.067337963,5818,,,,
TWBB-13709,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13709/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.067465278,5829,,,,
TWBB-13716,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13716/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.067546296,5836,,,,
TWBB-13726,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13726/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.067662037,5846,,,,
TWBB-13728,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13728/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.067685185,5848,,,,
TWBB-13733,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13733/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.067743056,5853,,,,
TWBB-13737,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13737/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.067789352,5857,,,,
TWBB-13740,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13740/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.067824074,5860,,,,
TWBB-13743,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13743/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.067858796,5863,,,,
TWBB-13745,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13745/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.067881944,5865,,,,
TWBB-13752,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13752/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.067962963,5872,,,,
TWBB-13758,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13758/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.068032407,5878,,,,
TWBB-13808,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13808/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.068148148,5888,,,,
TWBB-13810,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13810/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.068171296,5890,,,,
TWBB-13815,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13815/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.068229167,5895,,,,
TWBB-13818,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13818/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.068263889,5898,,,,
TWBB-13827,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13827/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.068368056,5907,,,,
TWBB-13833,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13833/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.0684375,5913,,,,
TWBB-13839,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13839/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.068506944,5919,,,,
TWBB-13902,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13902/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.068773148,5942,,,,
TWBB-13905,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13905/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.06880787,5945,,,,
TWBB-13911,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13911/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.068877315,5951,,,,
TWBB-13915,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13915/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),14,0.068923611,5955,,,,
TWBB-13922,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13922/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.06900463,5962,,,,
TWBB-13928,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13928/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.069074074,5968,,,,
TWBB-13932,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13932/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.06912037,5972,,,,
TWBB-13939,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13939/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.069201389,5979,,,,
TWBB-13953,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13953/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.069363426,5993,,,,
TWBB-13957,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-13957/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.069409722,5997,,,,
TWBB-14011,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14011/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.069571759,6011,,,,
TWBB-14050,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14050/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.070023148,6050,,,,
TWBB-14058,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14058/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.070115741,6058,,,,
TWBB-14110,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14110/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.07025463,6070,,,,
TWBB-14130,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14130/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.070486111,6090,,,,
TWBB-14142,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14142/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.070625,6102,,,,
TWBB-14152,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14152/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.070740741,6112,,,,
TWBB-14203,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14203/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.070868056,6123,,,,
TWBB-14214,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14214/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.07099537,6134,,,,
TWBB-14217,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14217/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.071030093,6137,,,,
TWBB-14218,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14218/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.071041667,6138,,,,
TWBB-14229,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14229/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.071168981,6149,,,,
TWBB-14309,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14309/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.071631944,6189,,,,
TWBB-14317,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14317/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.071724537,6197,,,,
TWBB-14329,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14329/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.071863426,6209,,,,
TWBB-14354,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14354/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.072152778,6234,,,,
TWBB-14510,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14510/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.073032407,6310,,,,
TWBB-14538,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14538/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.073356481,6338,,,,
TWBB-14540,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14540/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.07337963,6340,,,,
TWBB-14548,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14548/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.073587963,6358,,,,
TWBB-14612,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14612/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.07375,6372,,,,
TWBB-14617,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14617/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.07380787,6377,,,,
TWBB-14628,"https://digitalscholarship.brynmawr.edu/pta/twbb/twbb-14628/tiles/full/300,169/0/default.jpg",There Will Be Blood (2007),15,0.073935185,6388,,,,
